Transaction ID,Store ID,Brand,Category,Price,Quantity,Amount,Used Loan,Loan Paid,Shipment State
392322495097983048,31304045,Brand 13,Cata 3,10212.9198357532,5.0496342329992885,51571.50962149683,True,True,State 2
940450724794507584,95754534,Brand 6,Cata 4,8606.486696388061,6.398870111412348,55071.79048578557,True,False,State 1
616807621939536564,77486197,Brand 12,Cata 1,9172.062910941542,5.556441418878027,50964.03025491055,True,True,State 2
771060684056358430,95270884,Brand 11,Cata 1,7504.889258493956,8.137233009547622,61069.03260721639,True,True,State 6
195119053796440584,67668123,Brand 5,Cata 3,11163.642213705838,4.459456698785973,49783.77905276037,True,True,State 2
520530917120652077,81100187,Brand 11,Cata 6,8490.69180645518,7.9758158560742505,67720.19433896494,True,True,State 2
797221521066809974,84435662,Brand 9,Cata 1,9832.36228213144,5.650916173698068,55561.8550457554,False,True,State 3
212990961873733915,85572093,Brand 14,Cata 1,10443.204672930107,3.236597230622094,33800.4473232253,False,True,State 1
684242915503406651,50940902,Brand 11,Cata 3,8851.875762012372,5.51650347688538,48831.40341809868,True,True,State 1
317911904672573721,31872340,Brand 10,Cata 7,9098.217677291974,2.9577905809425,26910.62254925875,True,True,State 2
440898109824736683,37814473,Brand 1,Cata 3,8175.768811488563,4.552111242811574,37217.00912540531,True,False,State 1
230854429385858884,34855870,Brand 2,Cata 1,9252.542105671217,6.273992906925144,58050.38354200745,True,True,State 1
782620437889551963,74379198,Brand 14,Cata 1,8852.27227856396,6.451143583386399,57107.279508247186,True,True,State 2
513961386806431313,95830447,Brand 5,Cata 1,9806.65461751495,3.0318671045647703,29732.47354067179,True,True,State 1
420343264755005576,22689310,Brand 3,Cata 8,8095.940916704091,2.2086601580911815,17881.182144984523,True,True,State 2
406248531982588129,67935838,Brand 12,Cata 2,9944.326826417138,8.479106087595193,84319.00213090975,True,True,State 3
893838194218696974,37695345,Brand 13,Cata 2,9362.180259137562,5.860398487988464,54866.10703492521,True,True,State 1
572312200271764052,30393120,Brand 13,Cata 5,10082.770259348774,4.4145409984855055,44510.8026882055,True,True,State 2
647339362241817221,41434152,Brand 6,Cata 1,6679.792059361966,5.675269746094991,37909.62178470252,True,True,State 1
201309893503930866,73119100,Brand 2,Cata 1,9940.397790874049,7.202722274551558,71597.92458623162,False,True,State 2
405133505371265801,35654725,Brand 4,Cata 1,8070.52593452313,5.590420688206292,45117.63514906352,True,True,State 2
325174364806244029,80272522,Brand 12,Cata 1,8083.142527160058,4.8986301427377175,39596.32563159139,True,True,State 3
246293288639471333,45659995,Brand 1,Cata 1,10261.582673862298,1.0,10261.582673862298,True,True,State 12
980797349658277357,42077417,Brand 6,Cata 1,9460.80160301107,2.8701569210640114,27153.98519969572,False,True,State 3
419246434525643073,99801691,Brand 14,Cata 2,9628.045762630292,3.309197844690541,31861.108286278057,True,False,State 3
761591806720391816,72061141,Brand 1,Cata 1,8963.047279217662,8.371264992925832,75032.04391845394,False,False,State 10
306063247226379328,58788320,Brand 3,Cata 4,6840.949216508369,2.4063861210114452,16461.96524914986,True,True,State 1
503047748479043549,49407053,Brand 14,Cata 3,9051.195688146521,6.494395371626396,58782.04338478356,True,False,State 3
602026140779150700,65545457,Brand 6,Cata 3,8911.556328922625,6.94878084106622,61924.451882499954,True,False,State 1
464713285541646787,26566968,Brand 15,Cata 2,8682.247608587351,4.271034020746277,37082.17491281958,True,True,State 1
574504881063918275,85393367,Brand 2,Cata 2,9005.895717221765,3.7850656570755277,34087.90659045968,False,True,State 3
153551858220790721,70249205,Brand 7,Cata 2,9104.4649242353,4.426257171108696,40298.70316000409,False,False,State 2
952844556694573541,51592218,Brand 9,Cata 2,8389.470628434754,4.042524000940244,33914.636370630724,False,True,State 1
348070153884418498,96177657,Brand 7,Cata 1,7361.42217090315,1.3478343512600004,9921.977676070232,True,True,State 1
468839163222636684,44283044,Brand 13,Cata 1,7260.127859276001,6.898251311351859,50082.18652583284,True,True,State 1
438107999281698851,24218635,Brand 7,Cata 3,10632.656917512688,6.685888746712869,71088.76123245682,True,True,State 3
377362820704419825,16302201,Brand 10,Cata 6,8939.254683362564,4.120950188362057,36838.22327121936,True,True,State 3
186635566954150499,14062115,Brand 11,Cata 1,9110.52709588532,2.294075768502133,20900.23944895262,False,True,State 1
877183931110224002,32856096,Brand 11,Cata 2,8264.074677618986,3.231506008558821,26705.406975904556,True,True,State 2
476459766116303985,73605563,Brand 1,Cata 7,7929.422241819382,6.30507077567455,49995.568444879165,True,True,State 7
804710088299117274,35087904,Brand 5,Cata 2,8230.837169533643,6.977795487743563,57433.09846192385,True,True,State 3
896569614157638638,41455140,Brand 15,Cata 3,8189.661103481178,6.670454647034406,54628.762965352944,True,True,State 3
783861496990669335,95265047,Brand 14,Cata 1,8227.733177079977,9.278271185771061,76339.13966111375,True,True,State 3
697202978844173885,58474997,Brand 7,Cata 1,9446.972758866123,3.9523370204860235,37337.62016638956,False,False,State 1
351753764778375611,23303203,Brand 7,Cata 8,8569.66005516215,7.645024405404325,65515.26026773321,True,True,State 2
883151296908041546,75598746,Brand 6,Cata 2,10871.632600706947,3.348727691721834,36406.137144213215,True,False,State 2
520015504095322252,83862264,Brand 1,Cata 5,7732.938580772212,6.288850331716922,48631.293358835916,False,True,State 3
861649411118066523,12905464,Brand 13,Cata 3,9602.44971626953,4.522191995072542,43424.12124000067,False,True,State 1
577724258463103081,88594983,Brand 1,Cata 2,9321.397913666262,5.002078859696185,46626.36744676614,False,True,State 2
621327008065171573,33834737,Brand 10,Cata 1,9097.522312530913,1.9332629150884708,17587.902506005918,True,True,State 2
677017070470365091,78827210,Brand 6,Cata 1,9434.026371253478,5.367605677443737,50638.1335114941,False,False,State 7
470046726809650002,53530440,Brand 11,Cata 1,9476.936656928889,1.2047878361208495,11417.698007955712,True,True,State 2
103704297642559151,63355539,Brand 3,Cata 4,9607.389372561469,8.493707871801572,81602.35874118812,True,True,State 3
889879786810025107,48269302,Brand 3,Cata 2,9445.788564240767,6.792294606192142,64158.57871612398,True,False,State 3
102187988741745563,29766553,Brand 8,Cata 1,10418.462542691892,4.190140828977411,43654.825275305106,True,True,State 2
627606943395000302,35067322,Brand 5,Cata 4,8468.06571037971,2.730109577624003,23118.747299857052,False,True,State 3
378315063424993669,87207191,Brand 5,Cata 3,8144.961102341332,5.906612716156021,48109.13081968547,True,True,State 2
897121106553588344,73596112,Brand 1,Cata 6,8721.501474720517,6.197573430574545,54052.145814444586,False,True,State 1
262432693908925066,46118475,Brand 8,Cata 4,9318.696180709434,5.069833870661314,47244.24152736291,True,True,State 1
157813944686811751,43115429,Brand 2,Cata 1,8598.62598477782,4.937311683405699,42454.09653587937,True,True,State 3
210962724516766153,70740116,Brand 8,Cata 5,9870.468596735403,7.207281941897303,71139.25007531549,False,True,State 2
728698046971381537,96479631,Brand 14,Cata 1,9116.385556063451,2.0710548456056093,18880.534480294198,True,True,State 3
944295022472814474,47132950,Brand 1,Cata 1,9525.778160169573,9.257099483928553,88181.07609052364,True,True,State 3
578030474785394591,75911606,Brand 1,Cata 1,7964.7145892544195,4.859307958105337,38703.00098760168,False,False,State 3
392422990467039496,49595003,Brand 2,Cata 1,10784.764592694419,5.460119171837125,58886.09991632099,False,False,State 1
556747104294527457,45127732,Brand 10,Cata 5,10637.451596221428,5.67733491424063,60392.375345772634,True,True,State 1
149324534262184160,35986819,Brand 7,Cata 6,7914.116268065479,3.037781428719092,24041.355423852958,False,True,State 2
487117167119359887,58734830,Brand 1,Cata 8,9403.397980750846,4.904036704885399,46114.608848247386,False,True,State 2
733672325533475732,42124210,Brand 7,Cata 1,8018.294639976305,5.28779678281063,42399.11260089442,False,True,State 1
469556678973750425,97247922,Brand 15,Cata 3,8203.094129427422,4.809811443163491,39455.336013067266,True,True,State 1
805605833748117184,43474823,Brand 11,Cata 4,10668.747927579396,4.529723239835185,48326.475427499856,False,True,State 5
114019341234323392,71928354,Brand 15,Cata 1,10757.151506808881,5.953066395566715,64038.0371472038,False,True,State 3
928251289263720147,43725524,Brand 13,Cata 1,10562.208449499045,7.015623185955757,74100.4744932033,False,False,State 1
417067578476261826,87943716,Brand 10,Cata 2,8304.390330553993,5.205990519326149,43232.57732964784,False,False,State 2
221942511451209803,51436042,Brand 3,Cata 8,8392.33745104256,6.484074577263162,54416.54191011859,True,True,State 8
590391452395845154,12599360,Brand 12,Cata 2,9300.387558684562,4.233416572481143,39372.41482143266,True,True,State 3
985307322341619774,48053107,Brand 12,Cata 5,10757.364760384327,1.923053150443732,20686.984192929463,True,True,State 1
744768083012137090,16501807,Brand 10,Cata 2,6143.473552039912,4.8418766500115415,29745.941141585514,True,True,State 1
111153043247886300,89925630,Brand 6,Cata 4,7784.703147459069,3.4463094407364716,26828.495950419117,False,False,State 1
189025336207031078,93646021,Brand 14,Cata 6,8530.67531903137,3.6596473296019623,31219.26315099452,True,True,State 3
501249080865439342,35792715,Brand 11,Cata 2,9987.4684969247,5.137359171156158,51309.21287930931,True,False,State 2
437714624914724105,88038950,Brand 2,Cata 1,8194.64210838995,3.796547293445413,31111.346317361676,False,True,State 6
104980424740301708,48470789,Brand 11,Cata 1,8554.740380645133,5.147994997160129,44039.76068156488,False,True,State 3
414717170767146640,66664201,Brand 1,Cata 4,7931.949132156974,5.831850412231418,46257.94081616829,False,True,State 2
130783716882711001,24766350,Brand 1,Cata 2,9939.819343019408,4.271496685233558,42457.9053755278,True,True,State 2
993727242051316839,67084460,Brand 5,Cata 1,9702.89224796551,8.734242782755087,84747.41658864304,False,True,State 5
934843231496863026,32821568,Brand 11,Cata 3,8167.121510855992,3.4170433792645807,27907.408486319808,True,True,State 3
913612515357435002,94444170,Brand 3,Cata 2,9833.848811157011,1.4784426867428473,14538.781857389926,True,True,State 2
725910406999720997,92389934,Brand 6,Cata 2,9165.175724079983,5.05783452286987,46355.942185420594,False,True,State 2
794704930942206528,71243269,Brand 4,Cata 2,9583.116093413968,4.639278771913752,44458.747060960464,True,False,State 2
948109530254894645,47006211,Brand 8,Cata 1,7146.933156208701,4.6082525286212,32934.87278898544,False,False,State 1
670535956438431530,29199468,Brand 15,Cata 1,10654.89930353575,3.822376702776565,40727.03886826531,True,True,State 3
159021797522190841,36954527,Brand 4,Cata 1,9419.35954865209,5.088197705535676,47927.56364306713,False,True,State 3
257273585381818050,46059290,Brand 7,Cata 1,9907.489112036606,3.4120989651328215,33805.3333462448,True,True,State 5
413195420137633411,25681333,Brand 3,Cata 4,9675.988792373648,1.991024836911405,19265.134007292323,True,True,State 1
136356233873593464,22380963,Brand 10,Cata 3,10318.128929710421,1.6745522118547558,17278.24562144913,True,True,State 1
743705000855940164,91756393,Brand 3,Cata 4,9596.955743859884,1.8913542534171564,18151.2430660056,True,True,State 4
519780097592472993,20371446,Brand 5,Cata 3,8428.808694347923,6.484574872091179,54657.241061032204,False,False,State 3
696709328770529843,88023252,Brand 5,Cata 1,9336.4054110383,5.229073483157804,48820.749962871414,False,False,State 3
317722946101745819,36738722,Brand 9,Cata 1,8159.437330827247,6.084757709801169,49648.19920639056,True,True,State 2
674026950346032069,67798049,Brand 6,Cata 3,7889.714233023601,3.5007552506954296,27619.958527743835,False,False,State 6
599471268500996245,22753692,Brand 12,Cata 2,10073.480623541174,2.6732140459110307,26928.569894062875,False,True,State 1
871154854274975211,81489179,Brand 9,Cata 3,8821.778976254287,1.9881030354946665,17538.605561154178,True,False,State 3
936338649149544811,91730490,Brand 1,Cata 1,9112.500366049106,4.176428267552362,38057.704116848734,True,True,State 3
345258312495440747,68887195,Brand 2,Cata 2,7817.463057553596,2.376748421637367,18580.142983248934,True,False,State 2
154456436940025534,46037319,Brand 5,Cata 5,8329.572526706306,6.57416660599443,54759.997547281244,False,True,State 3
355010913505834105,56664532,Brand 11,Cata 7,8918.329319621062,1.0,8918.329319621062,True,False,State 2
874474661093245527,15883506,Brand 3,Cata 1,8841.244385802233,4.743128375678809,41935.15712260953,False,False,State 1
464192990553870822,72259249,Brand 15,Cata 3,8675.12603448212,9.27810422638979,80488.72352499266,True,True,State 2
874670440513104527,87751571,Brand 11,Cata 4,8731.141492980463,4.577614878749338,39967.80320673308,True,True,State 3
471415374228433786,88603905,Brand 12,Cata 1,8426.311433789242,1.0672761879615642,8993.201545631524,True,False,State 6
126350646105764211,48392596,Brand 9,Cata 1,10517.963626591189,5.054643050212805,53164.55174754022,False,True,State 9
451925502306759904,30894733,Brand 7,Cata 7,11017.906315476663,5.968344512968558,65758.66070237677,True,False,State 2
660997904991627057,51139790,Brand 8,Cata 1,8324.05184234024,6.103749257954047,50807.925255855254,True,True,State 3
207619913463154378,11391278,Brand 6,Cata 1,10250.187505132995,4.606736604172013,47219.91397952277,True,False,State 5
626206915240831535,91990910,Brand 13,Cata 1,9648.394732852108,10.0,96483.94732852108,True,True,State 2
374520643339803313,33982293,Brand 6,Cata 2,9770.591132683043,6.452065115171482,63040.49020178808,False,True,State 3
516572813012225368,47749599,Brand 9,Cata 1,9529.83513079966,3.9066648468207195,37229.871901492166,True,True,State 1
797078352060901383,47374651,Brand 13,Cata 6,10010.133721922039,7.786885628111035,77947.76641470434,False,True,State 8
903181604453111016,95765029,Brand 15,Cata 7,9075.340545142517,5.316775966779115,48251.55250074981,True,False,State 1
442936508400393411,88963528,Brand 7,Cata 8,8750.06635153978,5.0310935172448445,44022.40209669403,True,False,State 1
813540878173391660,13811195,Brand 12,Cata 2,9121.036534894434,2.6218973519277164,23914.421537675673,True,True,State 3
907440542759650588,42518004,Brand 1,Cata 1,8693.420401250807,5.574383201814602,48460.45665104485,True,True,State 2
519150272761126690,93330911,Brand 8,Cata 1,9075.655998322442,5.561440405524216,50473.71997570864,True,True,State 3
203723045222915478,27459734,Brand 13,Cata 2,9577.138691268688,3.780388623412773,36205.306153318445,True,True,State 2
663080027497975491,59381466,Brand 7,Cata 1,9799.183267742612,6.373696395596545,62457.019073401054,True,True,State 9
741916878435404406,59536900,Brand 10,Cata 4,9439.2848919409,10.0,94392.848919409,True,False,State 1
484996993994421974,49341675,Brand 4,Cata 1,10428.045411732337,7.257595740926082,75682.53796637237,False,False,State 3
906169897952576518,23526954,Brand 10,Cata 1,10230.603066713818,6.966764129950109,71274.19847293942,True,True,State 2
452194170611608870,24046241,Brand 2,Cata 2,9779.64877119537,8.255715198720276,80737.9949985037,True,True,State 11
506752293340412318,72592206,Brand 15,Cata 3,7132.43619789969,4.26762988363074,30438.59786124633,True,True,State 3
874160571377623763,22488392,Brand 15,Cata 1,8389.798733731297,4.575063799817968,38383.86447445269,True,True,State 2
926510439540669495,35541895,Brand 7,Cata 1,8557.994128319115,6.8640269437358,58742.302281115175,True,True,State 1
861891744907132680,54717100,Brand 10,Cata 1,8500.220639768853,7.888479419313262,67053.8155764384,True,False,State 1
312154272050437716,47485700,Brand 4,Cata 3,8378.81935358752,4.349267442542784,36441.726221505574,False,True,State 3
595476911350145350,34520284,Brand 6,Cata 4,9407.722029331042,3.9006839605162837,36696.5504248073,False,False,State 3
754549891893014286,49723805,Brand 2,Cata 1,7711.985876578403,5.310753228477467,40956.453892011385,False,False,State 1
480228617950425732,21673165,Brand 10,Cata 2,9138.476162911535,3.1541239028011674,28823.886100617965,True,False,State 2
927637865474425845,88231980,Brand 13,Cata 1,7207.668821653602,2.8105647363365507,20257.619821332035,True,False,State 1
495087520842126429,68568608,Brand 7,Cata 1,9632.232338627706,6.360752804406383,61268.248860620035,False,True,State 1
936322009734628480,97604636,Brand 6,Cata 2,8890.811901058278,4.209091896333258,37422.244324567684,False,False,State 1
805826249250279989,70817127,Brand 7,Cata 1,9295.187343693255,6.615995725637783,61496.91973487699,False,True,State 3
632425663913560002,24658025,Brand 9,Cata 1,8157.011524817827,5.94002663988572,48452.86575927273,True,False,State 1
997409859185688536,96434081,Brand 13,Cata 2,9547.9430246718,1.0,9547.9430246718,True,True,State 1
746038628666863485,31032597,Brand 1,Cata 1,9517.112127477742,3.6463742993470287,34702.95306563876,True,True,State 2
236250015694803495,96015630,Brand 9,Cata 2,10286.8530040057,5.937910138128792,61082.40874192607,True,True,State 3
329800957473720325,48099336,Brand 8,Cata 1,8903.47150083298,2.852769671427981,25399.553467999696,True,True,State 1
122488743670778099,34599340,Brand 3,Cata 2,8600.93312302684,1.3762695059416195,11837.201979865058,True,True,State 5
376952269134323102,65725517,Brand 4,Cata 2,9577.643487171237,9.17867223122342,87910.05031625647,False,True,State 1
561614029613498419,89378742,Brand 1,Cata 5,8309.8501621469,5.320367926272195,44211.46027481417,True,True,State 3
179453870938028796,32831467,Brand 9,Cata 3,8159.437730618982,1.845947486683428,15061.893571586043,True,True,State 3
673316069278218488,22370744,Brand 7,Cata 1,9327.52095541264,5.186017603107735,48372.687868126224,True,True,State 1
442349653343560275,44780958,Brand 3,Cata 6,8388.729144247805,5.3652514105262386,45007.6408736981,False,True,State 1
830401127111245184,28766832,Brand 8,Cata 1,10307.451260195212,3.2331505501338116,33325.5417123776,True,True,State 2
793431094446934642,11513475,Brand 5,Cata 2,8487.989478276619,6.132754948230976,52054.75947343339,True,True,State 1
590048352549938229,18573992,Brand 8,Cata 2,9038.448835774543,7.281987530223676,65817.87171467493,True,False,State 1
967042173512924077,52556081,Brand 13,Cata 4,7577.426756451914,5.930904650143591,44940.99558596313,True,True,State 2
825714144596895651,36738550,Brand 7,Cata 3,8583.126850693889,5.564089814009815,47757.28868230001,False,False,State 3
873977582822094169,18980678,Brand 9,Cata 5,8845.529876545492,5.789846394841032,51214.259266175555,False,True,State 2
654629695767805787,98197322,Brand 14,Cata 1,10879.065542947925,5.628858416791303,61236.719648246675,False,True,State 1
901288058805955467,34891043,Brand 5,Cata 1,10830.320718672201,7.514424392642973,81383.62618853696,False,True,State 2
762640977976976534,41181590,Brand 6,Cata 1,11192.911924526261,4.548993726783,50916.486129104596,True,True,State 7
884505317058008769,23294603,Brand 15,Cata 1,8243.831830082454,2.3482402338722,19358.497584675908,True,False,State 1
876583928337162555,77668943,Brand 5,Cata 4,8650.144450071206,6.435999856601207,55672.32844023801,True,True,State 1
354804044413846574,38702237,Brand 3,Cata 1,9440.31800553489,8.584128016104723,81036.8982722499,True,True,State 2
521804380724156713,25604389,Brand 3,Cata 3,9455.770292787065,2.326199759999663,21996.010585693213,True,True,State 3
428938829433216244,85053247,Brand 14,Cata 1,9402.585734476756,5.383482932559954,50618.65982348731,True,True,State 1
528284552456866475,80114204,Brand 1,Cata 1,8514.988910879201,1.0,8514.988910879201,True,False,State 2
980466747548826722,75156783,Brand 13,Cata 3,10074.676759708762,3.9217621461735117,39510.48595115983,False,True,State 1
478083412897301610,63289872,Brand 6,Cata 2,8067.841571524261,6.223956067234401,50213.891498574354,True,True,State 3
383277500944376051,86305658,Brand 2,Cata 1,9605.54283257968,3.9998850377340656,38421.06705534916,True,True,State 2
964226127656509520,79854036,Brand 12,Cata 1,8069.899009860384,5.524300719953269,44580.548910121885,True,True,State 7
805763167780111367,92926664,Brand 8,Cata 3,7649.061436904851,7.259624354471498,55529.312696203204,False,True,State 2
484213085091371790,94038860,Brand 11,Cata 1,8659.600613658404,1.7723797780707953,15348.101013817604,True,True,State 3
614417714407497293,12689703,Brand 8,Cata 1,10503.521693188643,7.442001270573826,78167.22178620961,True,True,State 3
743556645606597327,23503536,Brand 8,Cata 1,8919.509388398888,8.202320336644428,73160.67324935511,False,True,State 2
374934410825113977,53373522,Brand 4,Cata 3,7132.668212686516,4.004082069724384,28559.788899711148,False,False,State 2
182170478765110430,27035111,Brand 8,Cata 4,9863.822902150667,5.587437729499522,55113.496240578104,True,True,State 3
474524625344216170,18164057,Brand 1,Cata 2,10166.675306255502,2.387620094158691,24274.158252002602,True,False,State 1
818771953285662446,13048347,Brand 11,Cata 8,9923.143238045683,6.768786820549687,67167.64116811036,True,True,State 8
899853973258543482,45536631,Brand 6,Cata 3,8789.311512179302,6.313858353011817,55494.467908396204,True,True,State 2
911069113615023399,73463515,Brand 2,Cata 3,9510.93890811504,4.438767012061822,42216.841879076324,True,False,State 2
851643714754015957,25877688,Brand 5,Cata 1,9587.578115822871,8.378137274591161,80326.0455852301,False,True,State 4
306433882753693437,82565239,Brand 6,Cata 4,8403.168705065038,7.866211046012867,66101.09848929224,False,True,State 3
625860961815861011,85109070,Brand 11,Cata 8,8485.67582833898,6.3843069277713385,54175.15897768635,False,True,State 1
608377856650956032,72263943,Brand 13,Cata 2,7772.397561755058,8.049233290870802,62561.84120396186,True,True,State 1
754577246360660824,26740211,Brand 7,Cata 3,8361.784580699989,3.9179267234330757,32760.85926431512,True,True,State 7
427536459075039123,41466858,Brand 9,Cata 3,9309.396765231924,2.6527842340582852,24695.82096740045,True,False,State 1
154105614468933229,12046388,Brand 10,Cata 1,8465.261753218081,6.213374056877395,52597.83776212168,True,True,State 3
279793252698348261,24683625,Brand 4,Cata 1,10309.9262979442,4.3317748992611955,44660.27995066759,True,False,State 1
453637442530201007,94474473,Brand 14,Cata 3,8390.936174967086,4.437415415321676,37234.06953177925,False,False,State 2
894385103635564956,69492146,Brand 9,Cata 1,10883.738864761757,6.641635042153838,72285.82143385331,False,True,State 7
360424054567729572,50800593,Brand 13,Cata 4,8894.831926374854,5.400831933569267,48039.492311696755,True,True,State 3
480998885184030107,62223615,Brand 10,Cata 3,8386.485742056302,3.0932056423587824,25941.125016890033,True,True,State 2
518351030083278176,45225661,Brand 13,Cata 2,9305.741254118935,6.6146625073470755,61554.33777669347,False,False,State 6
817645435482364383,98181769,Brand 3,Cata 1,9454.655456490333,3.715580988544742,35129.53806737629,False,True,State 3
750089276394663611,21493521,Brand 5,Cata 3,8125.196525540272,4.9050358840044295,39854.38052236315,True,True,State 1
203059122795514036,34698890,Brand 11,Cata 3,9455.832342712913,6.14746164146363,58129.3666149388,True,True,State 2
541960699465428884,44942127,Brand 4,Cata 3,10694.264825048473,1.8312157654582024,19583.506347613868,True,True,State 3
389779809669965423,44765032,Brand 1,Cata 7,8539.952694919362,5.779863865350332,49359.76399316561,True,False,State 2
259128886408233344,53698979,Brand 10,Cata 1,9190.991167604112,5.2771029310668265,48501.806429972974,True,True,State 3
932720030738308747,85350867,Brand 13,Cata 6,8658.154107564762,8.275766225654351,71652.85933989495,True,False,State 2
190157282776221881,24627285,Brand 15,Cata 3,8890.305655911765,4.712572013340297,41896.20562409073,True,False,State 1
573962036970694918,44647739,Brand 4,Cata 3,9078.761717894535,4.546093687542332,41272.901336421324,True,True,State 1
795433121754321987,98405994,Brand 9,Cata 1,9069.657172649762,4.6114397652451995,41824.17774309846,True,True,State 1
115175870649744083,32357642,Brand 4,Cata 2,8477.86731107407,6.824238235451608,57854.986259316975,False,True,State 1
374333699625590913,72593411,Brand 3,Cata 1,8397.161346239727,5.616219073709678,47160.297717769194,True,True,State 3
304624346056818549,53993865,Brand 7,Cata 5,8542.591668284167,3.7304194897106564,31867.450452007128,True,True,State 1
200202204787986263,97949068,Brand 7,Cata 2,10981.95458489046,6.655150158727819,73086.55679877545,False,True,State 2
352709398900969230,40998847,Brand 14,Cata 3,8815.82921927206,7.058161938683016,62223.55025339566,True,False,State 2
187490252338097206,60234080,Brand 11,Cata 3,8972.1896890145,6.085265174520377,54598.153453750754,True,False,State 1
144559984369774639,78807427,Brand 9,Cata 1,10112.65782731125,3.0430630961350533,30773.455838132155,True,False,State 2
268004426427939735,71647001,Brand 9,Cata 8,8482.299035242333,3.9179199329426084,33232.96846735579,True,True,State 3
259685153699571268,76595684,Brand 14,Cata 3,9517.785856437205,3.895680134096052,37078.2492815028,True,True,State 3
510991658700802781,49353660,Brand 12,Cata 1,8314.124430450513,7.608254147098041,63255.97167746425,True,True,State 1
442733727433799736,15395602,Brand 9,Cata 4,8133.092266642196,7.219869674054042,58719.86621221344,True,True,State 3
251759136841747424,55501688,Brand 3,Cata 2,7405.356198917121,6.3002441000125025,46655.551700718606,False,True,State 3
992739526079055622,55774614,Brand 3,Cata 1,9993.107783087313,7.019933609181204,70150.9531866649,True,True,State 2
741722313766156414,66256392,Brand 11,Cata 1,7718.745824770555,4.308990443388991,33260.001993884995,True,True,State 1
471362866942668013,91787818,Brand 3,Cata 1,10286.925250473956,5.397683330975951,55525.56495147889,True,True,State 11
543608559005772169,68130037,Brand 4,Cata 4,11996.31377003617,3.4441714474693654,41317.36136164216,True,True,State 8
766883418725286775,67373720,Brand 6,Cata 3,8909.341851768439,7.815076201991464,69627.18548116209,True,True,State 2
291592328032705177,43775882,Brand 8,Cata 7,10310.3067733218,6.218593612043451,64115.60783878727,True,True,State 3
447133642299791030,70389296,Brand 7,Cata 1,8529.646943367141,6.038106412556021,51502.915905584,True,True,State 1
482576201696721273,49425576,Brand 12,Cata 2,9112.695338624824,6.455979526624517,58831.37453852853,True,True,State 2
797156068897414456,21826228,Brand 13,Cata 4,8939.569623387815,2.487130645345573,22233.87756652822,True,True,State 2
384085686966316831,52355600,Brand 15,Cata 1,9001.678671730717,5.113949064461156,46034.126221877246,True,False,State 1
886149736373004058,15934473,Brand 5,Cata 1,9211.468863224914,3.714980649995048,34220.42858491244,False,True,State 2
406077790950811402,32228057,Brand 4,Cata 2,8579.388382494184,3.1070326506058823,26656.43982663822,False,True,State 3
691662297914865552,67026868,Brand 1,Cata 3,9561.23147981456,4.282392735745297,40944.94823393713,True,True,State 4
189878209411509260,18129594,Brand 3,Cata 2,8629.029071241759,5.991087974860096,51697.272303434685,True,True,State 2
249531264714931767,29106246,Brand 14,Cata 3,10804.825601665241,4.188727082985133,45258.465624626326,True,True,State 3
409028736335196483,49698331,Brand 15,Cata 1,9803.384817355545,6.659581285590349,65286.43806510155,True,True,State 3
287228465603017724,16387090,Brand 1,Cata 1,10452.748720949374,4.372876934271375,45708.58378157413,True,False,State 2
691614065097470934,72929195,Brand 3,Cata 1,7493.747147541067,6.666367780707327,49956.0745411352,True,False,State 1
685940688768834700,31863713,Brand 6,Cata 1,8684.874918546337,4.6576497207062095,40451.10523873571,False,True,State 3
879143805588157973,69100421,Brand 7,Cata 3,9143.301050275571,5.370685917885938,49105.798193706716,True,False,State 3
527193046219172418,33319794,Brand 4,Cata 1,8447.2958662156,10.0,84472.958662156,True,False,State 1
305692006954421069,81720972,Brand 4,Cata 1,9320.967803283947,4.345681063570357,40505.953276880035,True,True,State 3
825648767498766518,57525187,Brand 3,Cata 3,9769.106801301274,8.27964909222042,80884.77625919842,True,False,State 3
926866194648300786,54075992,Brand 1,Cata 2,7650.215965918174,7.882445537239434,60302.410699469576,False,True,State 3
443909154599715029,33895890,Brand 13,Cata 5,9698.818748766676,4.812179665275449,46672.45836000728,False,False,State 4
847158076946707738,55858292,Brand 14,Cata 3,9208.196850283926,5.484338246302788,50500.866165497006,False,True,State 1
710087439709764702,96670515,Brand 7,Cata 2,9088.414968313791,6.202984832101857,56375.300196297925,False,True,State 1
298071753058299085,65037213,Brand 4,Cata 2,9776.315123923137,8.006727900918731,78276.29507088914,False,False,State 3
926804221694563824,53888932,Brand 8,Cata 1,8351.896346303223,2.070544082717957,17292.969559311863,True,True,State 2
857751639951891864,32521866,Brand 10,Cata 3,7413.524647016173,1.8581831620716516,13775.686670688636,True,True,State 3
994939224474558502,21411315,Brand 12,Cata 1,8765.563981022813,5.395939817845488,47298.455711073206,False,True,State 4
358421230866424501,44932721,Brand 9,Cata 5,9473.215896549802,5.091774747215144,48235.481476969355,True,True,State 5
746155221310362753,37637138,Brand 12,Cata 5,8494.386792644043,1.3766611075391717,11693.891929827461,True,True,State 3
163341490734708844,81386520,Brand 7,Cata 1,8972.369682466888,2.9896640418373095,26824.371009742492,False,True,State 2
130390331044241408,18367696,Brand 11,Cata 1,8666.464562498231,3.7215712468597304,32252.86532772221,False,True,State 2
274238600338218441,85112817,Brand 6,Cata 3,8887.619671509172,4.36798211809008,38820.9637975377,True,False,State 1
